Id,SalePrice
2734,149478.58341556354
2735,130110.42502035669
2736,141045.4017352036
2737,124657.16853041602
2738,141650.85677545035
2739,160019.00952166267
2740,131024.23137615102
2741,141405.60045673396
2742,144677.4436035641
2743,145152.76154766313
2744,148918.75271529987
2745,140156.69508575913
2746,136551.61167408666
2747,145534.43988761771
2748,122087.24245259407
2749,126651.84984864299
2750,134071.22722173613
2751,130958.78717382278
2752,191039.94645064796
2753,154160.50291407912
2754,232432.51950824255
2755,126776.95083023678
2756,95431.66397337758
2757,74737.32346763945
2758,85584.27919512018
2759,147902.38257125646
2760,118461.53704327266
2761,140192.36083342126
2762,139149.41915930875
2763,193653.45529449004
2764,143881.16101571446
2765,274141.4743379623
2766,135957.17712061192
2767,82793.64915920109
2768,129636.50303547422
2769,121762.03086115059
2770,137980.6411718377
2771,117277.1159513973
2772,112245.64163153844
2773,142910.57781137875
2774,131370.4331985134
2775,121274.36448967917
2776,128529.06695311776
2777,129441.47119088972
2778,112060.17823693872
2779,131189.16532697383
2780,102673.28039959497
2781,97309.30376087423
2782,83029.0047293699
2783,96796.55865584273
2784,126487.56039809698
2785,132278.85536179028
2786,72089.45352992753
2787,119679.25862183206
2788,67402.81068418789
2789,155669.1329554605
2790,102258.58632665008
2791,110089.1123990875
2792,62311.14754710476
2793,169565.00381191066
2794,93363.76557418572
2795,115175.32786763961
2796,97817.1882742937
2797,184258.92195744507
2798,93001.81590026712
2799,112882.74317243193
2800,66729.29301686861
2801,104578.85918379603
2802,130147.63972264927
2803,167353.01587441834
2804,127782.25570431858
2805,111105.36539037217
2806,81806.33542473688
2807,151366.26132814796
2808,148939.1419532461
2809,136107.36558803334
2810,128458.31782429462
2811,152546.66027365215
2812,146476.91765330825
2813,160384.800756422
2814,163956.45682770747
2815,110214.17213268453
2816,236766.20700874052
2817,157284.7356547806
2818,129290.15536224168
2819,162040.51291063413
2820,140684.3708448843
2821,113341.88407469953
2822,183996.80701049478
2823,333109.4754178721
2824,178256.8223493423
2825,144281.40650476265
2826,135655.940074018
2827,139019.09931489755
2828,223237.92650158005
2829,220209.81740617048
2830,234341.5986318443
2831,176976.4741375833
2832,243613.1780964202
2833,301989.34339828975
2834,216695.41388190442
2835,216543.06808020268
2836,190222.98219170168
2837,168785.87196151118
2838,161408.12421264328
2839,180342.10816419462
2840,193069.65058728156
2841,197841.2792357809
2842,222787.23350675777
2843,143930.57557140093
2844,163403.72671932104
2845,128644.1524851658
2846,200416.85048418518
2847,195044.62971691258
2848,212919.34390290597
2849,200231.810877843
2850,277453.3177441234
2851,220536.90299209947
2852,226954.70173067242
2853,228195.3415162774
2854,141503.1739003505
2855,198865.0417848092
2856,201086.31886179995
2857,188288.37267821704
2858,202789.45922071554
2859,126866.87828486707
2860,121281.94484841217
2861,125193.41744732478
2862,186780.30037378514
2863,125499.01374543835
2864,233224.58130126697
2865,134770.1057729231
2866,147885.7188011853
2867,109221.1289418698
2868,101219.700989438
2869,114054.42363695611
2870,136168.45586605283
2871,91313.23115915759
2872,58707.578371590615
2873,116882.40584588092
2874,140806.4477198096
2875,121522.27329131428
2876,157043.31037436335
2877,135826.5182872408
2878,168229.36605491524
2879,143638.07272931602
2880,105744.5152405953
2881,148991.50420059683
2882,164694.69772300398
2883,188620.81129129147
2884,185930.9016148612
2885,182133.70104102616
2886,216628.73940115573
2887,102716.12989123647
2888,134165.767394072
2889,57635.69970921487
2890,71207.32799946154
2891,127811.72289567119
2892,54653.79135490986
2893,97824.64593601794
2894,71556.87261438854
2895,310377.6458895361
2896,283989.17170705
2897,201197.41329923688
2898,153120.73055009407
2899,213116.4253569618
2900,172487.75531968038
2901,204105.8017594582
2902,195706.4270088209
2903,325590.03279922233
2904,369741.19128191326
2905,97930.58364383313
2906,200915.09108556533
2907,115256.40347663485
2908,135441.108537467
2909,157020.01172653586
2910,76053.94258297417
2911,88503.50409104304
2912,151169.5773927489
2913,85129.53492472491
2914,79841.6734110509
2915,92960.93783931299
2916,83032.14167838516
2917,166577.02129067393
2918,125587.51458644867
2919,213757.43739153724
